# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Jan 22 10:30:00 2021
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_comment:    Comment
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_eccen_err1: Eccentricity Upper Unc.
# COLUMN koi_eccen_err2: Eccentricity Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_dor_err1:   Planet-Star Distance over Star Radius Upper Unc.
# COLUMN koi_dor_err2:   Planet-Star Distance over Star Radius Lower Unc.
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sage_err1:  Stellar Age Upper Unc. [Gyr]
# COLUMN koi_sage_err2:  Stellar Age Lower Unc. [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,ra,dec,koi_kepmag
9141,7362450,K07585.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,0,1,LPP_DV---CENT_KIC_POS---EPHEM_MATCH,0.566807422,3.4070000e-06,-3.4070000e-06,131.8154700,6.510000e-03,-6.510000e-03,0,,,5.14800,0.22500,-0.22500,2.6100e+01,1.500e+00,-1.500e+00,1.13,2.900e-01,-4.900e-01,2680.0,,,12227.82,9524.89,-8613.03,1.010000,0.337000,-0.337000,5616.00,155.00,-141.00,1.5470,0.4070,-0.6620,0.9580,0.1140,-0.1140,,,,291.682830,42.932812,12.900
9142,8007262,K07586.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,LPP_DV_TOO_HIGH,1.345078434,9.9390000e-06,-9.9390000e-06,132.0421800,6.450000e-03,-6.450000e-03,0,,,10.19000,2.20000,-2.20000,3.0250e+03,3.610e+02,-3.610e+02,12.16,7.450e+00,-2.870e+00,2324.0,,,6894.58,13061.78,-3533.21,1.039100,0.083300,-0.083300,6664.00,181.00,-294.00,1.6750,1.0260,-0.3950,1.4150,0.2850,-0.2800,,,,281.884890,43.860657,12.583
9143,8096395,K07587.01,,CANDIDATE,Done,CANDIDATE,0.8970,0,0,0,0,NO_COMMENT,366.088938000,4.8840000e-03,-4.8840000e-03,165.4260000,1.070000e-02,-1.070000e-02,0,,,11.88700,0.23100,-0.23100,5.3790e+02,2.060e+01,-2.060e+01,2.57,7.800e-01,-3.100e-01,257.0,,,1.03,0.94,-0.34,119.500000,58.600000,-58.600000,5941.00,187.00,-208.00,0.9450,0.2860,-0.1140,0.9480,0.1310,-0.1070,,,,291.358920,43.936810,11.616
9144,8106973,K07588.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,0,1,0,0,SIG_SEC_IN_DV_MODEL_SHIFT---SIG_SEC_IN_ALT_MODEL_SHIFT---OTHER_TCE_AT_SAME_PERIOD_DIFF_EPOCH---TOO_FEW_QUARTERS,439.107696900,5.4480000e-04,-5.4480000e-04,222.7449000,1.090000e-03,-1.090000e-03,0,,,26.22590,0.06130,-0.06130,6.9792e+04,1.690e+02,-1.690e+02,24.70,1.093e+01,-2.010e+00,221.0,,,0.57,0.77,-0.15,129.870000,1.500000,-1.500000,5810.00,186.00,-176.00,0.8110,0.3590,-0.0660,0.8850,0.1050,-0.0910,,,,295.019070,43.959839,15.862
9145,8168509,K07589.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,TOO_FEW_QUARTERS,414.450080000,1.2100000e-02,-1.2100000e-02,318.0665000,2.450000e-02,-2.450000e-02,0,,,19.15000,1.10000,-1.10000,7.2950e+02,5.060e+01,-5.060e+01,7.01,4.330e+00,-1.510e+00,364.0,,,4.17,8.13,-2.01,54.100000,26.500000,-26.500000,7037.00,215.00,-299.00,1.6830,1.0400,-0.3610,1.4170,0.3130,-0.2820,,,,292.825900,44.098389,13.913
9146,10397751,K02859.05,,CANDIDATE,Done,CANDIDATE,0.8570,0,0,0,0,NO_COMMENT,5.431036160,4.6290000e-05,-4.6290000e-05,134.4171100,6.480000e-03,-6.480000e-03,0,,,2.46900,0.17900,-0.17900,6.6800e+01,6.700e+00,-6.700e+00,0.66,7.000e-02,-7.000e-02,873.0,,,137.10,54.14,-37.76,10.000000,4.600000,-4.600000,5374.00,160.00,-144.00,0.7210,0.0820,-0.0730,0.6800,0.0860,-0.0340,,,,288.831360,47.551991,13.851
9147,8258103,K07590.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,0,1,0,0,SIG_SEC_IN_DV_MODEL_SHIFT---EYEBALL---INVERT_DIFF,0.594003994,1.9750000e-06,-1.9750000e-06,132.0705900,2.680000e-03,-2.680000e-03,0,,,5.55700,0.50700,-0.50700,2.5400e+01,1.800e+00,-1.800e+00,1.55,3.000e-01,-5.600e-01,4952.0,,,142174.84,82613.38,-93281.31,0.988800,0.037600,-0.037600,8596.00,240.00,-360.00,2.9680,0.5640,-1.0720,1.9940,0.3870,-0.3880,,,,299.202390,44.141750,11.548
9148,8297319,K07591.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,TOO_FEW_QUARTERS,328.322110000,1.3470000e-02,-1.3470000e-02,144.0773000,3.610000e-02,-3.610000e-02,0,,,13.53000,1.30000,-1.30000,3.9900e+02,5.140e+01,-5.140e+01,1.30,1.800e-01,-1.000e-01,193.0,,,0.33,0.17,-0.08,187.500000,37.300000,-37.300000,4906.00,182.00,-164.00,0.6680,0.0950,-0.0520,0.7360,0.0750,-0.0850,,,,290.906950,44.291779,14.937
9149,8423344,K07592.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,TOO_FEW_QUARTERS,381.979770000,3.9820000e-02,-3.9820000e-02,163.1805000,5.110000e-02,-5.110000e-02,0,,,15.70000,4.60000,-4.60000,9.0000e+02,3.190e+02,-3.190e+02,1.55,1.500e-01,-1.400e-01,132.0,,,0.07,0.02,-0.02,186.500000,92.800000,-92.800000,3761.00,50.00,-50.00,0.5260,0.0500,-0.0500,0.5350,0.0500,-0.0500,,,,288.968230,44.448341,15.494
9150,8444868,K07593.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,,67.412998000,4.7310000e-03,-4.7310000e-03,196.1263000,5.870000e-02,-5.870000e-02,0,,,9.10000,2.40000,-2.40000,1.2610e+02,2.430e+01,-2.430e+01,1.57,8.700e-01,-3.100e-01,572.0,,,25.32,41.76,-11.26,49.400000,20.400000,-20.400000,6525.00,159.00,-233.00,1.3590,0.7490,-0.2700,1.1940,0.2780,-0.1850,,,,296.702240,44.449451,13.667
9151,8579684,K07594.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,,2.088027990,2.3650000e-05,-2.3650000e-05,132.0847500,8.240000e-03,-8.240000e-03,0,,,24.01700,0.86900,-0.86900,7.0800e+01,2.100e+00,-2.100e+00,1.93,1.100e+00,-4.900e-01,2003.0,,,3806.17,6502.33,-1954.15,1.010720,0.002260,-0.002260,6593.00,166.00,-213.00,1.6700,0.9450,-0.4260,1.3350,0.2850,-0.2610,,,,298.200160,44.608501,12.579
9152,8649876,K07595.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,0,0,LPP_DV,10.421278800,3.1870000e-04,-3.1870000e-04,140.6517000,2.390000e-02,-2.390000e-02,0,,,28.48320,0.00000,0.00000,1.4800e+02,5.300e+00,-5.300e+00,36.90,7.800e+00,-1.169e+01,1235.0,,,549.92,358.49,-322.85,1.237000,0.615000,-0.615000,6183.00,186.00,-186.00,2.0730,0.4380,-0.6570,1.2680,0.2120,-0.2120,,,,299.537480,44.711510,12.556
9153,8682094,K07596.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,TOO_FEW_QUARTERS,359.824991300,,,284.5268595,,,,,,5.22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.015500,44.882050,15.733
9154,8846809,K07597.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,LPP_DV_TOO_HIGH---LPP_ALT_TOO_HIGH---EYEBALL---SATURATED,0.778705577,3.3480000e-06,-3.3480000e-06,131.6444800,2.940000e-03,-2.940000e-03,0,,,6.44500,0.88600,-0.88600,5.4500e+01,2.700e+00,-2.700e+00,59.33,1.287e+01,-1.869e+01,4233.0,,,75864.33,49929.69,-45622.33,1.173000,0.202000,-0.202000,7846.00,225.00,-313.00,3.0660,0.6650,-0.9660,1.8980,0.2660,-0.3130,,,,300.633030,45.076660,10.152
9155,8868686,K07598.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,1,1,LPP_DV---HALO_GHOST---EPHEM_MATCH,4.447091070,7.0700000e-05,-7.0700000e-05,133.9044000,1.320000e-02,-1.320000e-02,0,,,16.79000,1.50000,-1.50000,4.0500e+01,2.000e+00,-2.000e+00,0.96,2.800e-01,-1.600e-01,1228.0,,,537.35,465.52,-204.86,1.076000,0.537000,-0.537000,6137.00,165.00,-202.00,1.0760,0.3180,-0.1710,0.9600,0.1400,-0.1020,,,,284.416470,45.138889,13.510
9156,9025662,K07599.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,TOO_FEW_QUARTERS,293.706960000,1.5540000e-02,-1.5540000e-02,350.5928000,3.530000e-02,-3.530000e-02,0,,,11.03000,1.50000,-1.50000,1.5750e+03,1.910e+02,-1.910e+02,6140.44,2.544e+03,-5.776e+02,274.0,,,1.34,1.68,-0.38,384.000000,146.000000,-146.000000,6054.00,188.00,-202.00,0.8930,0.3700,-0.0840,0.9380,0.1110,-0.1100,,,,293.168790,45.387730,15.510
9157,8572936,K02459.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,MOD_SEC_ALT---MOD_ODDEVEN_ALT---HAS_SEC_TCE---CENT_NOFITS,27.795762425,6.1250000e-06,-6.1250000e-06,136.1798770,1.760000e-04,-1.760000e-04,0,,,15.50560,0.01070,-0.01070,4.2033e+05,2.610e+02,-2.610e+02,81.48,5.270e+00,-5.840e+00,655.0,,,43.51,9.40,-8.89,21.777900,0.063700,-0.063700,5915.00,105.00,-117.00,1.1300,0.0730,-0.0810,0.9920,0.0780,-0.0710,,,,296.435820,44.641560,14.875
9158,9837578,K02937.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,20.733748565,1.6280000e-06,-1.6280000e-06,132.8465918,6.200000e-05,-6.200000e-05,0,,,6.28773,0.00371,-0.00371,4.1734e+05,2.230e+02,-2.230e+02,69.80,4.800e+00,-4.810e+00,661.0,,,45.06,10.87,-8.03,39.953000,0.107000,-0.107000,5620.00,118.00,-75.00,0.9740,0.0670,-0.0670,0.7970,0.0670,-0.0240,,,,294.496980,46.689758,15.726
9159,7821010,K02938.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,MOD_SEC_ALT---MOD_ODDEVEN_ALT---HAS_SEC_TCE---CENT_SATURATED,24.238241803,2.4940000e-06,-2.4940000e-06,136.6165689,8.590000e-05,-8.590000e-05,0,,,4.16665,0.00528,-0.00528,4.6196e+05,4.800e+02,-4.800e+02,102.31,1.897e+01,-1.169e+01,793.0,,,93.68,43.75,-23.89,72.521000,0.376000,-0.376000,6457.00,70.00,-83.00,1.3650,0.2530,-0.1560,1.2330,0.0960,-0.0960,,,,291.319850,43.595470,10.816
9160,5473556,K02939.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,0,0,LPP_DV,11.258825027,4.4600000e-07,-4.4600000e-07,134.7384085,3.250000e-05,-3.250000e-05,0,,,8.95920,0.00174,-0.00174,1.9628e+05,3.590e+01,-3.590e+01,87.18,2.322e+01,-3.478e+01,1080.0,,,322.25,259.96,-219.28,12.711100,0.029900,-0.029900,6217.00,188.00,-188.00,1.4640,0.3900,-0.5840,0.8820,0.1020,-0.0920,,,,298.150090,40.656170,13.545
9161,6504534,K03152.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,28.162612575,2.6630000e-06,-2.6630000e-06,143.7174718,8.090000e-05,-8.090000e-05,0,,,3.19576,0.00808,-0.00808,3.7750e+04,6.060e+01,-6.060e+01,23.52,1.950e+00,-2.350e+00,470.0,,,11.52,3.51,-3.25,57.886700,0.064900,-0.064900,4936.00,133.00,-148.00,0.7610,0.0630,-0.0760,0.7340,0.0850,-0.0540,,,,285.167110,41.967079,14.216
9162,6307062,K03153.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,MOD_SEC_ALT---MOD_ODDEVEN_ALT---HAS_SEC_TCE---CENT_NOFITS,75.378956896,8.7420000e-06,-8.7420000e-06,167.1066034,9.160000e-05,-9.160000e-05,0,,,7.70352,0.00559,-0.00559,5.3918e+05,5.740e+02,-5.740e+02,58.76,1.036e+01,-4.800e+00,365.0,,,4.17,2.33,-1.02,125.269000,0.297000,-0.297000,5420.00,162.00,-146.00,0.7710,0.1360,-0.0630,0.8640,0.0800,-0.0980,,,,297.629120,41.641510,14.863
9163,5652983,K00371.02,,FALSE POSITIVE,Done,FALSE POSITIVE,,0,1,1,0,SIG_SEC_IN_DV_MODEL_SHIFT---SIG_SEC_IN_ALT_MODEL_SHIFT---CLEAR_APO,9.058466200,1.1460000e-04,-1.1460000e-04,133.2317000,1.110000e-02,-1.110000e-02,0,,,6.37600,0.29800,-0.29800,6.1800e+01,4.100e+00,-4.100e+00,2.46,8.000e-02,-8.000e-02,1310.0,,,695.41,102.98,-91.84,10.817000,0.733000,-0.733000,5198.00,95.00,-95.00,3.2070,0.1070,-0.1070,1.5520,0.1540,-0.1540,,,,299.676150,40.856491,12.193
9164,9092897,K07600.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,LPP_ALT_TOO_HIGH---EYEBALL---INVERT_DIFF,3.916915500,,,132.2130377,,,,,,2.11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.343080,45.444969,12.940
9165,9246715,K07601.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_SATURATED,342.553157230,9.7340000e-05,-9.7340000e-05,337.5167220,1.830000e-04,-1.830000e-04,0,,,73.80680,0.01240,-0.01240,1.9289e+05,2.890e+01,-2.890e+01,830.99,1.841e+02,-3.989e+02,738.0,,,70.22,44.93,-53.20,46.539000,0.115000,-0.115000,4857.00,116.00,-131.00,14.2190,3.1500,-6.8260,1.9500,0.9040,-0.9040,,,,300.951350,45.604118,9.266
9166,9292130,K07602.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,MARSHALL_FAIL---EYEBALL---SATURATED,362.747593000,7.9620000e-03,-7.9620000e-03,368.2357000,3.010000e-02,-3.010000e-02,0,,,16.45000,1.40000,-1.40000,1.3240e+02,1.090e+01,-1.090e+01,2.51,1.200e-01,-9.000e-02,384.0,,,5.13,0.67,-0.54,161.600000,56.500000,-56.500000,6176.00,52.00,-52.00,2.1600,0.1000,-0.0800,1.3100,0.1900,-0.1200,,,,296.069370,45.703098,10.662
9167,9541144,K07603.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,0,1,0,1,SIG_SEC_IN_DV_MODEL_SHIFT---EYEBALL---CROWDED_DIFF---PARENT_IS_009541127-pri,0.536650344,7.9800000e-06,-7.9800000e-06,131.7073000,1.450000e-02,-1.450000e-02,0,,,2.87800,0.60100,-0.60100,2.5800e+01,4.300e+00,-4.300e+00,1.57,6.500e-01,-8.800e-01,3380.0,,,30860.16,39181.42,-25778.73,1.261000,0.499000,-0.499000,5490.00,185.00,-190.00,2.8250,1.1580,-1.5950,1.3960,0.3260,-0.4750,,,,297.286650,46.139839,13.921
9168,8677057,K07903.01,,CANDIDATE,Done,CANDIDATE,0.9670,0,0,0,0,NO_COMMENT,0.694611128,3.7410000e-06,-3.7410000e-06,131.9324400,4.140000e-03,-4.140000e-03,0,,,1.11500,0.15200,-0.15200,9.8800e+01,1.370e+01,-1.370e+01,0.64,6.000e-02,-4.000e-02,1415.0,,,945.45,318.96,-218.14,4.760000,1.400000,-1.400000,4612.00,124.00,-138.00,0.6620,0.0640,-0.0450,0.7260,0.0500,-0.0740,,,,286.310520,44.838188,15.700
9169,8702537,K07905.01,,CANDIDATE,Done,CANDIDATE,0.9240,0,0,0,0,NO_COMMENT,7.475184100,2.2730000e-04,-2.2730000e-04,137.1908000,2.980000e-02,-2.980000e-02,0,,,5.16600,0.53200,-0.53200,2.8100e+01,3.600e+00,-3.600e+00,0.85,2.000e-01,-2.700e-01,1168.0,,,439.51,318.13,-252.81,10.590000,2.600000,-2.600000,5616.00,184.00,-127.00,1.6020,0.3700,-0.5090,0.8940,0.1410,-0.0610,,,,296.547700,44.898041,13.075
9170,8757213,K07911.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0780,1,0,0,0,MOD_NONUNIQ_ALT---CENT_FEW_DIFFS,328.048500000,4.5630000e-02,-4.5630000e-02,301.5126000,9.240000e-02,-9.240000e-02,0,,,13.75000,2.70000,-2.70000,3.9800e+02,1.140e+02,-1.140e+02,2.22,7.800e-01,-2.600e-01,292.0,,,1.72,1.82,-0.59,175.800000,85.700000,-85.700000,6268.00,195.00,-260.00,1.1000,0.3840,-0.1280,1.1880,0.1700,-0.1530,,,,293.270900,44.919102,15.619
9171,8880003,K07914.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,0,1,MOD_NONUNIQ_ALT---CENT_FEW_DIFFS---EPHEM_MATCH,1.721287520,2.7800000e-05,-2.7800000e-05,132.5489000,1.660000e-02,-1.660000e-02,0,,,2.36600,0.36500,-0.36500,5.8500e+01,9.900e+00,-9.900e+00,0.65,1.700e-01,-6.000e-02,1415.0,,,944.49,750.53,-251.94,5.060000,2.100000,-2.100000,5813.00,157.00,-174.00,0.8330,0.2250,-0.0750,0.9250,0.1010,-0.1110,,,,289.777440,45.153191,15.178
9172,8953296,K07916.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,SWEET_EB---MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED,0.784294574,5.1000000e-08,-5.1000000e-08,132.2265109,5.470000e-05,-5.470000e-05,0,,,4.18831,0.00412,-0.00412,2.1253e+05,1.460e+02,-1.460e+02,87.26,2.512e+01,-2.285e+01,2651.0,,,11702.60,9989.03,-6255.87,2.229400,0.012400,-0.012400,6576.00,185.00,-254.00,1.4550,0.4190,-0.3810,1.1470,0.1850,-0.1670,,,,291.938690,45.222198,13.901
9173,8749844,K07909.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.2310,1,0,0,0,MOD_NONUNIQ_ALT,361.510990000,1.0220000e-02,-1.0220000e-02,249.7333000,1.580000e-02,-1.580000e-02,0,,,4.86800,0.51900,-0.51900,2.3590e+02,3.120e+01,-3.120e+01,6.85,1.100e+00,-3.290e+00,733.0,,,68.36,35.71,-52.80,518.000000,221.000000,-221.000000,9492.00,297.00,-396.00,4.2980,0.6880,-2.0650,2.8060,0.3170,-0.5890,,,,290.407930,44.963940,12.973
9174,8962007,K07917.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0020,0,0,1,0,CENT_RESOLVED_OFFSET,1.414358610,1.4400000e-05,-1.4400000e-05,132.6983800,8.460000e-03,-8.460000e-03,0,,,2.28500,0.26200,-0.26200,5.6800e+01,7.300e+00,-7.300e+00,0.74,2.500e-01,-1.300e-01,1578.0,,,1458.20,1479.90,-594.53,4.720000,1.300000,-1.300000,5470.00,164.00,-164.00,0.9940,0.3360,-0.1810,0.8370,0.1190,-0.0640,,,,294.948730,45.210251,14.842
9175,8703491,K07906.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,1,0,MOD_SEC_DV---MOD_SEC_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST,0.616343903,3.4900000e-07,-3.4900000e-07,132.0865080,4.600000e-04,-4.600000e-04,0,,,0.76560,0.02390,-0.02390,1.6140e+02,3.300e+00,-3.300e+00,1.72,5.600e-01,-3.400e-01,2513.0,,,9411.28,9257.12,-4251.22,6.240000,1.200000,-1.200000,6045.00,190.00,-232.00,1.3400,0.4340,-0.2670,1.2050,0.1640,-0.1800,,,,296.819820,44.869434,12.190
9176,9043947,K07920.01,,CANDIDATE,Done,CANDIDATE,0.8690,0,0,0,0,NO_COMMENT,1.043478580,1.0710000e-05,-1.0710000e-05,131.8424000,9.130000e-03,-9.130000e-03,0,,,2.01200,0.30600,-0.30600,2.2500e+01,3.400e+00,-3.400e+00,1.09,2.000e-01,-3.900e-01,2688.0,,,12313.82,7298.71,-7905.69,3.530000,1.600000,-1.600000,6014.00,200.00,-182.00,2.2460,0.4090,-0.8170,1.2810,0.1920,-0.2650,,,,298.252040,45.396641,13.292
9177,9079587,K07921.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,0,0,INDIV_TRANS_SKYE---CENT_FEW_DIFFS,364.339290000,1.4510000e-02,-1.4510000e-02,183.3173000,3.330000e-02,-3.330000e-02,0,,,13.48600,0.98400,-0.98400,1.9440e+03,1.400e+02,-1.400e+02,4.40,1.000e+00,-4.200e-01,228.0,,,0.64,0.42,-0.17,99.200000,48.600000,-48.600000,5606.00,152.00,-152.00,0.8000,0.1810,-0.0770,0.8410,0.0970,-0.0780,,,,287.715420,45.436329,15.616
9178,8703506,K07907.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0190,0,1,0,0,MOD_SEC_DV---CENT_FEW_DIFFS,352.710091000,7.7400000e-03,-7.7400000e-03,251.1931000,1.510000e-02,-1.510000e-02,0,,,2.90100,0.36400,-0.36400,1.6580e+03,2.120e+02,-2.120e+02,3.75,1.190e+00,-4.000e-01,261.0,,,1.09,1.05,-0.34,914.000000,309.000000,-309.000000,6112.00,192.00,-234.00,0.9080,0.2870,-0.0960,0.9810,0.1280,-0.1280,,,,296.823610,44.855309,15.672
9179,8590776,K07900.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0340,1,0,0,0,LPP_DV---MOD_NONUNIQ_ALT,33.893817700,6.1900000e-04,-6.1900000e-04,135.3496000,1.610000e-02,-1.610000e-02,0,,,2.01200,0.62300,-0.62300,2.0510e+02,4.020e+01,-4.020e+01,1.22,3.500e-01,-1.100e-01,527.0,,,18.27,15.16,-5.00,123.200000,34.700000,-34.700000,5818.00,156.00,-174.00,0.8480,0.2400,-0.0800,0.9370,0.0990,-0.1100,,,,301.165560,44.664108,14.517
9180,8761550,K07912.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0100,1,0,0,0,INDIV_TRANS_SKYE---MOD_NONUNIQ_ALT,224.591055000,3.4900000e-03,-3.4900000e-03,208.7904000,1.590000e-02,-1.590000e-02,0,,,3.23200,0.61200,-0.61200,1.2520e+02,2.240e+01,-2.240e+01,2.17,3.600e-01,-6.800e-01,392.0,,,5.56,2.91,-3.22,349.000000,174.000000,-174.000000,5786.00,157.00,-157.00,1.7710,0.3000,-0.5570,1.1240,0.1630,-0.1630,,,,294.866390,44.980991,12.238
9181,8686761,K07904.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,0,1,INDIV_TRANS_SKYE---CENT_FEW_DIFFS---EPHEM_MATCH,374.939990980,,,137.9851608,,,0,,,17.08490,,,2.3510e+02,,,4.67,1.430e+00,-3.100e+00,381.0,,,4.99,4.63,-4.50,131.986283,,,5382.00,169.00,-187.00,2.9090,0.8900,-1.9290,1.3630,0.1980,-0.4940,,,,290.877350,44.861591,13.917
9182,8873450,K07913.01,,CANDIDATE,Done,CANDIDATE,0.0000,0,0,0,0,CENT_KIC_POS---HALO_GHOST,24.278380100,3.5880000e-04,-3.5880000e-04,154.5132500,9.720000e-03,-9.720000e-03,0,,,4.56400,0.25800,-0.25800,7.1440e+02,6.050e+01,-6.050e+01,2.03,8.000e-02,-1.700e-01,432.0,,,8.27,1.81,-2.11,29.800000,11.900000,-11.900000,4450.00,132.00,-132.00,0.7070,0.0290,-0.0590,0.6980,0.0540,-0.0540,,,,286.748570,45.158741,14.164
